Excel Store Name,Excel City,Excel State,Match %,DB Store Name,DB City,DB Store ID,Status
"Reliance Digital- Rrl Cdit Model Town -T0AW","Jalandhar","Punjab",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Thudiyulur -T7PW","Coimbatore","Tamil Nadu",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Sabde Tower Latur -TR65","Latur","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Raigunj -TI3G","Raiganj","West Bengal",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit India Expo -T2PN","Noida","Uttar Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Zirakapur -TR14","Zirakpur","Punjab",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Gt Road, Dvc More, Bardhaman -TD9P","Bardhaman","West Bengal",22,"Croma-Aurangabad-Old GT Road","Aurangabad","store_000240","UNMATCHED"
"Reliance Digital- Rrl Cdit Nandanvan -T0WH","Nagpur","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Coochbehar -TC88","Cooch Behar","West Bengal",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Bargarh -T6YX","Bargarh","Odisha",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Salai Road -TW26","Trichy","Tamil Nadu",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Adilabad -TUC4","Adilabad","Telangana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-4 Road Junc -TSF2","Salem","Tamil Nadu",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Venus Nehr -T1JW","Ahmedabad","Gujarat",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Darbhanga -TQ27","Darbhanga","Bihar",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Bhilwara -9196","Bhilwara","Rajasthan",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Sharan Cir -T1JX","Ahmedabad","Gujarat",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Manipal Ro -T1JM","Udupi","Karnataka",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Mancherial Telengana -TH21","Mancherial","Telangana",22,"Digital Planet","Ranchi","store_002153","UNMATCHED"
"Reliance Digital- Rrl Cdit Srirampore -TK91","Sreerampore","West Bengal",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Old Jewargi -TZB5","Gulbarga","Karnataka",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Guntakal -TH22","Anantapur","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Tadepalli Vijaywada -TK85","Vijayawada","Andhra Pradesh",22,"DIGITAL DUNIYA","Patna","store_002114","UNMATCHED"
"Reliance Digital- Rrl Cdit-Karimnagar -T52P","Karimnagar","Telangana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Gulmohar P -TVM6","Satara","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Court Road -T6JU","Mangalore","Karnataka",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Shreeji Bus -T55S","Miraj","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Nizamabad -T4QO","Nizamabad","Telangana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Tambaram -TH5M","Chennai","Tamil Nadu",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Karnal -3729","Karnal","Haryana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Awas Vikas -T67J","Kanpur","Uttar Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Gopalpatnam -TVK7","Visakhapatnam","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Jalna Road -TZ8D","Beed","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Bankmod Dh -T2TZ","Dhanbad","Jharkhand",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Kothapet Guntur Ap -TL14","Guntur","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit -Narsingi -T1VH","Hyderabad","Telangana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Sangli Mir -T2QO","Sangli","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Udhana Surat Gj -9612","Surat","Gujarat",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cditgt Road Gun -T2PR","Guntur","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Kapoorthala -TO21","Lucknow","Uttar Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrlcdit Ksrtc Mysore -T662","Mysore","Karnataka",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Eluru Road -T1FS","Gudivada","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Gangavati -T8CF","Koppal","Karnataka",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Kurnool -TUA0","Kurnool","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Madanapalle -9509","Madanapalle","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Metropolis Mall -3869","Rudrapur","Uttarakhand",22,"Croma-Kolkata-Acropolis Mall","Kolkata","store_000292","UNMATCHED"
"Reliance Digital- Rrl Cdit-Kankubagmal -TSF7","Ahmedabad","Gujarat",22,"Digital Planet","Ranchi","store_002153","UNMATCHED"
"Reliance Digital- Rrl Cdit Hajipur -TC2V","Hajipur","Bihar",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Tiruvottiyur, Tn -TD4V","Chennai","Tamil Nadu",22,"RANA DIGITAL","Howrah","store_001088","UNMATCHED"
"Reliance Digital- Rrl Cdit -Narsaraope -TTZ5","Narasaraopeta","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Krishnagir -T1JN","Tirupathur","Tamil Nadu",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Ttd Road Na -T9RI","Nandyal","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Jadugar Ro -TSE9","Roorkee","Uttarakhand",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Piduguralla -TM83","Guntur","Andhra Pradesh",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Katihar -T5ZE","Katihar","Bihar",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Machlipatna -TDI5","Machilipatnam","Andhra Pradesh",22,"Digital Planet","Ranchi","store_002153","UNMATCHED"
"Reliance Digital- Rrl Cdit Ss Mall Proddatur -TEG9","Proddatur","Andhra Pradesh",22,"SS DIGITAL ZONE","Hooghly","store_001072","UNMATCHED"
"Reliance Digital- Rrl Cdit Grand High -TG9N","Pune","Maharashtra",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Hisar Road -T7UU","Sirsa","Haryana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Elgin Road -TVM5","Kolkata","West Bengal",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Value Plus -Jhansi (Sipri Bazaar)","Jhansi","Uttar Pradesh",22,"Croma-Anand-Mota Bazaar","Anand","store_000662","UNMATCHED"
"Value Plus -Hapur (New Alok Colony)","Ghaziabad","Uttar Pradesh",22,"Croma-Bhopal-Arera Colony","Bhopal","store_000360","UNMATCHED"
"Value Plus -M/S Bharat Television (Bulandshahr)","Ghaziabad","Uttar Pradesh",22,"BHARTI TELEVISION","Patna","store_000952","UNMATCHED"
"Reliance Digital - East Maredpally Secunderabad","Hyderabad","Telangana",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Vs - Kothrud","Pune","Maharashtra",22,"VS-Pune(Kothrud) Br","Pune","store_000091","UNMATCHED"
"Hitachi Home - Supreme Air Con","Delhi","Delhi",22,"THE HOME MAKERS","Bhubaneswar","store_001710","UNMATCHED"
"Reliance Digital - Jd Nagar, Patamata,Vijayawada","Vijayawada","Andhra Pradesh",22,"DIGITAL DUNIYA","Patna","store_002114","UNMATCHED"
"Reliance Digital-Kota","Jaipur","Rajasthan",22,"RANA DIGITAL","Howrah","store_001088","UNMATCHED"
"Vs - Kanakpura","Bangalore","Karnataka",22,"VS-Ts(Kondapur)","Hyderabad","store_000181","UNMATCHED"
"Grow Nexus(Hitachi Home)","Patna","Bihar",22,"HOME LINE","Patna","store_002120","UNMATCHED"
"Reliance Digital- Rrl Cdit Kottayam -3838","Kottayam","Kerala",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Kakkanad -TW83","Kochi","Kerala",22,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Kore @ Morbi - Main | Gj","Ahmedabad","Gujarat",22,"Croma-Surat-Varachha Main Road","Surat","store_000311","UNMATCHED"
"Appasons","Calicut","Kerala",22,"A B  SONS","Ranchi","store_002147","UNMATCHED"
"Kore @ Dombivali - West - Mumbai | Mh","Mumbai","Maharashtra",22,"Croma-Delhi-Rohini West Mall","Delhi","store_000420","UNMATCHED"
"Hari Om Custom Collection (Borivali)","Mumbai","Maharashtra",22,"OM ELECTRONICS","Delhi","store_001793","UNMATCHED"
"Ravi  Genral Tredres","Indore","Madhya Pradesh",21,"BANSAL ELECTRONICS AND GENRAL STORE","Sonipat","store_000809","UNMATCHED"
"Croma-Gorakhpur - Taramandal- A740","Gorakhpur","Uttar Pradesh",21,"Croma-Zirakhpur-Garden Village","Zirakhpur","store_000428","UNMATCHED"
"Croma-Bengaluru ? Kadugodi- A742","Bangalore","Karnataka",21,"Croma-Bangalore-Mall of Asia","Bengaluru","store_000467","UNMATCHED"
"Hotspot- Bihar - Sasaram","Sasaram","Bihar",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Daryaganj","Delhi","Delhi",21,"VS-Delhi(Daryaganj)","Delhi","store_000095","UNMATCHED"
"Hotspot- Delhi - Palamcolony","Delhi","Delhi",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Delhi- Pvr Saket","Delhi","Delhi",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Delhi-New Karampura","Delhi","Delhi",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Haryana-Kalka","Panchkula","Haryana",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Punjab - Mohali Kharar","Mohali","Punjab",21,"PUNJAB T.V CENTRE","Ludhiana","store_002091","UNMATCHED"
"Hotspot- Punjab - Mohali Phase-7","Mohali","Punjab",21,"PUNJAB T.V CENTRE","Ludhiana","store_002091","UNMATCHED"
"Hotspot- Rajasthan - Bhilwara","Bhilwara","Rajasthan",21,"NEW RAJASTHAN FURNITURE HOUSE","Jodhpur","store_001939","UNMATCHED"
"Hotspot- Rajasthan - Ganganagar","Shri Ganganagar","Rajasthan",21,"NEW RAJASTHAN FURNITURE HOUSE","Jodhpur","store_001939","UNMATCHED"
"Hotspot- Rajasthan - Ajmer","Ajmer","Rajasthan",21,"NEW RAJASTHAN FURNITURE HOUSE","Jodhpur","store_001939","UNMATCHED"
"Hotspot- Rajasthan - Alwar","Alwar","Rajasthan",21,"NEW RAJASTHAN FURNITURE HOUSE","Jodhpur","store_001939","UNMATCHED"
"Hotspot- Rajasthan-Vki","Jaipur","Rajasthan",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Ghaziabad-Indirapuram-Foco-Cc7","Ghaziabad","Uttar Pradesh",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Kolkata-New Park Circus-2","Kolkata","West Bengal",21,"Croma-Ahmedabad-Ranna Park","Ahmedabad","store_000333","UNMATCHED"
"Hotspot- Delhi - Jaitpur","Delhi","Delhi",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Punjab-Abohar","Abohar","Punjab",21,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Reliance Digital -Rrl Cdit Forum Esplanade -TE58","Bhubaneswar","Odisha",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital -Rrl Cdit College Square Cuttac -8976","Cuttack","Odisha",21,"Croma -Cuttack-College Square","Cuttack","store_001015","UNMATCHED"
"Reliance Digital -Rrl Cdit Perundurai Road Erode -6916","Erode","Tamil Nadu",21,"Croma -Erode-Perundurai Road","Erode","store_001056","UNMATCHED"
"Reliance Digital -Rrl Cdit Mantri Mall -T619","Bangalore","Karnataka",21,"Croma-Chandigarh-Elante Mall","Chandigarh","store_000254","UNMATCHED"
"Reliance Digital -Rrl Cdit Anna Nagar Chennai S -8934","Chennai","Tamil Nadu",21,"S S DIGITAL ZONE","Kolkata","store_002023","UNMATCHED"
"Reliance Digital -Rrl Cdit-Forum Falco -T1KQ","Bangalore","Karnataka",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Tirunelveli -7952","Tirunelveli","Tamil Nadu",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital -Rrl Cdit Shahadra Delhi -8843","Delhi","Delhi",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Shalimar I -TZ8F","Lucknow","Uttar Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Hewett Road -TXFY","Allahabad","Uttar Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Kothapet 2 Hyderabad -TP56","Hyderabad","Telangana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital -Rrl Cdit- Kr Puram -TVL9","Bangalore","Karnataka",21,"Croma-Bangalore-KR Puram","Bengaluru","store_000509","UNMATCHED"
"Reliance Digital- Rrl Cdit-Vijaya Mall -TAZ4","Chennai","Tamil Nadu",21,"Croma-Ghazibad-Aditya Mall","Ghaziabad","store_000013","UNMATCHED"
"Reliance Digital -Rrl Cdit-Akhaura Roa -T53Y","Agartala","Tripura",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit- Oasis Hari -T1BY","Dehradun","Uttarakhand",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Sr Nagar Hyd -TGJ6","Hyderabad","Telangana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Nd Elite Bangalore S -8893","Bangalore","Karnataka",21,"S S DIGITAL ZONE","Kolkata","store_002023","UNMATCHED"
"Reliance Digital- Rrl Cdit-Swaroop Nag -T30E","Kanpur","Uttar Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Rama Arcade -TVM4","Jalna","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Forum Sujan -TAE4","Hyderabad","Telangana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Arcot, Bye Pass Road -TXTV","Arcot","Tamil Nadu",21,"Croma-Nellore-Mini Bypass Road","Nellore","store_000502","UNMATCHED"
"Reliance Digital- Rrl Cdit Patliputra -TR64","Patna","Bihar",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- City Centre Haldiya -TR21","Haldia","West Bengal",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Providence Mall -3686","Puducherry","Pondicherry",21,"Croma-Coimbatore-Prozone Mall","Coimbatore","store_000591","UNMATCHED"
"Reliance Digital- Rrl Cdit Almonte Pune -8721","Pune","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Vizianagaram -7633","Vizianagaram","Andhra Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Chandan Nagar -TN23","Kolkata","West Bengal",21,"VS-Ahmedabad(Krishna Nagar) Br","Ahmedabad","store_000189","UNMATCHED"
"Reliance Digital- Rrl Cdit Amar Empire -3868","Belgaum","Karnataka",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Boulevard P -TI3I","Pune","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Saharanpur -T2RX","Dehradun","Uttarakhand",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Orbit Plaza -TVM3","Junagarh","Gujarat",21,"Croma -Ichalkranjii-Fortune Plaza II","Ichalkranjii","store_001037","UNMATCHED"
"Reliance Digital- Rrl Cdit-Land Mark 2 -TVL8","Pune","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- New Scheme Road Pollachi -TCJ5","Pollachi","Tamil Nadu",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Gs Road Six -T6AB","Guwahati","Assam",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Abz Baner -TKQ7","Pune","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Darga Mitta Nellore -6200","Nellore","Andhra Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Saraswati Nagar -TS21","Jodhpur","Rajasthan",21,"Croma-Bangalore-Indira Nagar","Bengaluru","store_000476","UNMATCHED"
"Reliance Digital- Rrl Cdit- Chakrata R -TVM2","Dehradun","Uttarakhand",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Mahaboobnagar -TI04","Mahbubnagar","Telangana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit One Word Hi -T0R1","Himmatnagar","Gujarat",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Mansarova Rohtak Hr -3790","Rohtak","Haryana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Kalwar Road -TW28","Jaipur","Rajasthan",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Sankar Cine Angul Od -T764","Anugul","Odisha",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Nanital Rd Haldwani -TA92","Haldwani","Uttarakhand",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Satature Dh -T6XD","Pune","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Naka Paharg -TAVD","Ayodhya","Uttar Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Kumaran Road -TW27","Tirupur","Andhra Pradesh",21,"Croma-Darbhanga-Rajkumarganj Road","Darbhanga","store_000237","UNMATCHED"
"Reliance Digital- Rrl Cdit Br Ambekar Road Civi -TLL3","Belgaum","Karnataka",21,"VS-Pune(Nagar Road) Br","Pune","store_000088","UNMATCHED"
"Reliance Digital- Rrl Cdit Panchkula -TB5V","Panchkula","Haryana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Cdit-South Main Stre -TLK5","Thanjavur","Tamil Nadu",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Panipat -3815","Panipat","Haryana",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit - Pudupalay -TW2C","Cuddalore","Tamil Nadu",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit-Stattion Ro -TLY4","Bagalkot","Karnataka",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Bb-Navi Mumbai-Seawo -TA9T","Mumbai","Maharashtra",21,"RANA DIGITAL","Howrah","store_001088","UNMATCHED"
"Reliance Digital- Rrl Cdit Thakker Baz -TJ3X","Dhule","Maharashtra",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Shahadat P -T2MD","Mau","Uttar Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Dumdum Road -TKR1","Kolkata","West Bengal",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit A 69 Indore -TIY5","Indore","Madhya Pradesh",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Leela Mahal Centre -T590","Tirupati","Andhra Pradesh",21,"VS-Ap(Tirupathi-Leela Mahal Circle)","Tirupati","store_000229","UNMATCHED"
"Reliance Digital- Rrl Cdit-Samrala Cho -T36M","Ludhiana","Punjab",21,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
